1.000000000000000048e-04	2.008673872652784212e+03
1.001152070811580882e-04	2.010904366002742336e+03
1.002305468890317625e-04	2.013137330712707808e+03
1.003460195765313998e-04	2.015372769502836263e+03
1.004616252967439481e-04	2.017610685096262159e+03
1.005773642029322943e-04	2.019851080219077630e+03
1.006932364485363347e-04	2.022093957600338172e+03
1.008092421871722977e-04	2.024339319972075145e+03
1.009253815726337194e-04	2.026587170069286685e+03
1.010416547588913216e-04	2.028837510629953385e+03
1.011580619000928627e-04	2.031090344395030115e+03
1.012746031505641544e-04	2.033345674108460798e+03
1.013912786648083565e-04	2.035603502517168636e+03
1.015080885975070345e-04	2.037863832371068156e+03
1.016250331035195901e-04	2.040126666423068627e+03
1.017421123378841962e-04	2.042392007429077694e+03
1.018593264558172553e-04	2.044659858147986597e+03
1.019766756127142798e-04	2.046930221341703373e+03
1.020941599641498384e-04	2.049203099775138980e+03
1.022117796658774064e-04	2.051478496216205713e+03
1.023295348738303013e-04	2.053756413435842205e+03
1.024474257441210863e-04	2.056036854207977740e+03
1.025654524330425868e-04	2.058319821309581130e+03
1.026836150970672804e-04	2.060605317520634799e+03
1.028019138928482052e-04	2.062893345624145695e+03
1.029203489772189187e-04	2.065183908406149840e+03
1.030389205071932814e-04	2.067477008655709596e+03
1.031576286399665273e-04	2.069772649164930954e+03
1.032764735329145183e-04	2.072070832728943515e+03
1.033954553435948966e-04	2.074371562145926873e+03
1.035145742297463660e-04	2.076674840217106521e+03
1.036338303492896813e-04	2.078980669746749300e+03
1.037532238603275267e-04	2.081289053542176589e+03
1.038727549211444204e-04	2.083599994413757940e+03
1.039924236902076637e-04	2.085913495174926538e+03
1.041122303261667037e-04	2.088229558642174197e+03
1.042321749878541637e-04	2.090548187635054546e+03
1.043522578342852600e-04	2.092869384976184392e+03
1.044724790246586967e-04	2.095193153491257362e+03
1.045928387183566111e-04	2.097519496009039813e+03
1.047133370749444117e-04	2.099848415361368552e+03
1.048339742541717803e-04	2.102179914383172218e+03
1.049547504159720359e-04	2.104513995912444443e+03
1.050756657204631367e-04	2.106850662790281149e+03
1.051967203279471116e-04	2.109189917860860987e+03
1.053179143989109678e-04	2.111531763971462169e+03
1.054392480940266234e-04	2.113876203972452458e+03
1.055607215741507848e-04	2.116223240717297813e+03
1.056823350003258826e-04	2.118572877062584212e+03
1.058040885337794749e-04	2.120925115867974455e+03
1.059259823359252634e-04	2.123279959996264097e+03
1.060480165683625115e-04	2.125637412313359619e+03
1.061701913928770735e-04	2.127997475688277063e+03
1.062925069714407578e-04	2.130360152993150678e+03
1.064149634662123032e-04	2.132725447103245642e+03
1.065375610395372834e-04	2.135093360896948980e+03
1.066602998539479446e-04	2.137463897255780012e+03
1.067831800721642490e-04	2.139837059064385812e+03
