1.000000000000000048e-04	1.059937593650783583e+03
1.001152070811580882e-04	1.061116121287235273e+03
1.002305468890317625e-04	1.062295959309692989e+03
1.003460195765313998e-04	1.063477109175152691e+03
1.004616252967439481e-04	1.064659572342234014e+03
1.005773642029322943e-04	1.065843350271173676e+03
1.006932364485363347e-04	1.067028444423836390e+03
1.008092421871722977e-04	1.068214856263708043e+03
1.009253815726337194e-04	1.069402587255905246e+03
1.010416547588913216e-04	1.070591638867173515e+03
1.011580619000928627e-04	1.071782012565885452e+03
1.012746031505641544e-04	1.072973709822052570e+03
1.013912786648083565e-04	1.074166732107312555e+03
1.015080885975070345e-04	1.075361080894947690e+03
1.016250331035195901e-04	1.076556757659872119e+03
1.017421123378841962e-04	1.077753763878644804e+03
1.018593264558172553e-04	1.078952101029462256e+03
1.019766756127142798e-04	1.080151770592167395e+03
1.020941599641498384e-04	1.081352774048248875e+03
1.022117796658774064e-04	1.082555112880839033e+03
1.023295348738303013e-04	1.083758788574725031e+03
1.024474257441210863e-04	1.084963802616337034e+03
1.025654524330425868e-04	1.086170156493765717e+03
1.026836150970672804e-04	1.087377841607112714e+03
1.028019138928482052e-04	1.088586631388743399e+03
1.029203489772189187e-04	1.089796764928432594e+03
1.030389205071932814e-04	1.091008243719974644e+03
1.031576286399665273e-04	1.092221069258828265e+03
1.032764735329145183e-04	1.093435243042110869e+03
1.033954553435948966e-04	1.094650766568608105e+03
1.035145742297463660e-04	1.095867641338767726e+03
1.036338303492896813e-04	1.097085868854708451e+03
1.037532238603275267e-04	1.098305450620218835e+03
1.038727549211444204e-04	1.099526388140756126e+03
1.039924236902076637e-04	1.100748682923455362e+03
1.041122303261667037e-04	1.101972336477122326e+03
1.042321749878541637e-04	1.103197350312244907e+03
1.043522578342852600e-04	1.104423725940985378e+03
1.044724790246586967e-04	1.105651464877190620e+03
1.045928387183566111e-04	1.106880568636389171e+03
1.047133370749444117e-04	1.108111038735794409e+03
1.048339742541717803e-04	1.109342876694306824e+03
1.049547504159720359e-04	1.110576084032513336e+03
1.050756657204631367e-04	1.111810662272694117e+03
1.051967203279471116e-04	1.113046612938818726e+03
1.053179143989109678e-04	1.114283937556552701e+03
1.054392480940266234e-04	1.115522637653258698e+03
1.055607215741507848e-04	1.116762714757993535e+03
1.056823350003258826e-04	1.118004170401518195e+03
1.058040885337794749e-04	1.119247006116291004e+03
1.059259823359252634e-04	1.120491223436478094e+03
1.060480165683625115e-04	1.121736823897947033e+03
