1.000000000000000048e-04	1.801811674697174567e+03
1.001152070811580882e-04	1.803814980903011701e+03
1.002305468890317625e-04	1.805820514442490094e+03
1.003460195765313998e-04	1.807828277792021026e+03
1.004616252967439481e-04	1.809838273430772233e+03
1.005773642029322943e-04	1.811850503840665169e+03
1.006932364485363347e-04	1.813864971506386610e+03
1.008092421871722977e-04	1.815881678915378416e+03
1.009253815726337194e-04	1.817900628557855271e+03
1.010416547588913216e-04	1.819921822926795585e+03
1.011580619000928627e-04	1.821945264517948999e+03
1.012746031505641544e-04	1.823970955829845707e+03
1.013912786648083565e-04	1.825998899363786222e+03
1.015080885975070345e-04	1.828029097623862071e+03
1.016250331035195901e-04	1.830061553116934874e+03
1.017421123378841962e-04	1.832096268352667266e+03
1.018593264558172553e-04	1.834133245843502436e+03
1.019766756127142798e-04	1.836172488104682770e+03
1.020941599641498384e-04	1.838213997654249169e+03
1.022117796658774064e-04	1.840257777013030818e+03
1.023295348738303013e-04	1.842303828704672469e+03
1.024474257441210863e-04	1.844352155255615799e+03
1.025654524330425868e-04	1.846402759195118733e+03
1.026836150970672804e-04	1.848455625052204141e+03
1.028019138928482052e-04	1.850510348433794661e+03
1.029203489772189187e-04	1.852567355823788830e+03
1.030389205071932814e-04	1.854626649761058616e+03
1.031576286399665273e-04	1.856688232787312927e+03
1.032764735329145183e-04	1.858752107447070557e+03
1.033954553435948966e-04	1.860818276287694516e+03
1.035145742297463660e-04	1.862886741859364065e+03
1.036338303492896813e-04	1.864957506715106092e+03
1.037532238603275267e-04	1.867030573410780107e+03
1.038727549211444204e-04	1.869105944505080970e+03
1.039924236902076637e-04	1.871183622559561172e+03
1.041122303261667037e-04	1.873263610138604918e+03
1.042321749878541637e-04	1.875345909809462455e+03
1.043522578342852600e-04	1.877430524142223021e+03
1.044724790246586967e-04	1.879517455709845080e+03
1.045928387183566111e-04	1.881606707088140183e+03
1.047133370749444117e-04	1.883698280855785242e+03
1.048339742541717803e-04	1.885792179594322761e+03
1.049547504159720359e-04	1.887888405888165835e+03
1.050756657204631367e-04	1.889986962324599517e+03
1.051967203279471116e-04	1.892087851493785365e+03
1.053179143989109678e-04	1.894191075988764169e+03
1.054392480940266234e-04	1.896296638405458680e+03
1.055607215741507848e-04	1.898404541342677703e+03
1.056823350003258826e-04	1.900514787402118600e+03
