1.000000000000000048e-04	2.003819012247567343e+03
1.001152070811580882e-04	2.006046894470146299e+03
1.002305468890317625e-04	2.008277253692480144e+03
1.003460195765313998e-04	2.010510092668535435e+03
1.004616252967439481e-04	2.012745414155355775e+03
1.005773642029322943e-04	2.014983220913035439e+03
1.006932364485363347e-04	2.017223515704745068e+03
1.008092421871722977e-04	2.019466301296726442e+03
1.009253815726337194e-04	2.021711580458295884e+03
1.010416547588913216e-04	2.023959355961849724e+03
1.011580619000928627e-04	2.026209630582865657e+03
1.012746031505641544e-04	2.028462407099909797e+03
1.013912786648083565e-04	2.030717688294629625e+03
1.015080885975070345e-04	2.032975476951778774e+03
1.016250331035195901e-04	2.035235775859191335e+03
1.017421123378841962e-04	2.037498587807817330e+03
1.018593264558172553e-04	2.039763915591695195e+03
1.019766756127142798e-04	2.042031762007975885e+03
1.020941599641498384e-04	2.044302129856926967e+03
1.022117796658774064e-04	2.046575021941916248e+03
1.023295348738303013e-04	2.048850441069437238e+03
1.024474257441210863e-04	2.051128390049102109e+03
1.025654524330425868e-04	2.053408871693647598e+03
1.026836150970672804e-04	2.055691868614932446e+03
1.028019138928482052e-04	2.057976926955127965e+03
1.029203489772189187e-04	2.060264525311994930e+03
1.030389205071932814e-04	2.062554666508955961e+03
1.031576286399665273e-04	2.064847353372574162e+03
1.032764735329145183e-04	2.067142588732547665e+03
1.033954553435948966e-04	2.069440375421726458e+03
1.035145742297463660e-04	2.071740716276107833e+03
1.036338303492896813e-04	2.074043614134841391e+03
1.037532238603275267e-04	2.076349071840234501e+03
1.038727549211444204e-04	2.078657092237745928e+03
1.039924236902076637e-04	2.080967678176011759e+03
1.041122303261667037e-04	2.083280832506819479e+03
1.042321749878541637e-04	2.085596558085138440e+03
1.043522578342852600e-04	2.087914857769101218e+03
1.044724790246586967e-04	2.090235734420023618e+03
1.045928387183566111e-04	2.092559190902406499e+03
1.047133370749444117e-04	2.094885230083923943e+03
1.048339742541717803e-04	2.097213854835446000e+03
1.049547504159720359e-04	2.099545068031025949e+03
1.050756657204631367e-04	2.101878872547924402e+03
1.051967203279471116e-04	2.104215271266586569e+03
1.053179143989109678e-04	2.106554267070668175e+03
1.054392480940266234e-04	2.108895862847029093e+03
1.055607215741507848e-04	2.111240061485731076e+03
1.056823350003258826e-04	2.113586865880062760e+03
1.058040885337794749e-04	2.115936278926513751e+03
1.059259823359252634e-04	2.118288303524804178e+03
1.060480165683625115e-04	2.120642942577866506e+03
1.061701913928770735e-04	2.123000198991875550e+03
1.062925069714407578e-04	2.125360075676221186e+03
1.064149634662123032e-04	2.127722575543535640e+03
1.065375610395372834e-04	2.130087701509689396e+03
1.066602998539479446e-04	2.132455456493785277e+03
1.067831800721642490e-04	2.134825843418185741e+03
1.069062018570931703e-04	2.137198865208486495e+03
1.070293653718298047e-04	2.139574524793546971e+03
1.071526707796567070e-04	2.141952825105469856e+03
1.072761182440448800e-04	2.144333769079632020e+03
1.073997079286536521e-04	2.146717359654664961e+03
1.075234399973305560e-04	2.149103599772463895e+03
1.076473146141123581e-04	2.151492492378201405e+03
1.077713319432243406e-04	2.153884040420313340e+03
1.078954921490814261e-04	2.156278246850529740e+03
1.080197953962875408e-04	2.158675114623844365e+03
1.081442418496365360e-04	2.161074646698545166e+03
1.082688316741121476e-04	2.163476846036207007e+03
1.083935650348878601e-04	2.165881715601696214e+03
1.085184420973278423e-04	2.168289258363176032e+03
1.086434630269864050e-04	2.170699477292103893e+03
1.087686279896089766e-04	2.173112375363246429e+03
1.088939371511314934e-04	2.175527955554674463e+03
1.090193906776815380e-04	2.177946220847771656e+03
1.091449887355776347e-04	2.180367174227228588e+03
1.092707314913302113e-04	2.182790818681060955e+03
1.093966191116415725e-04	2.185217157200602742e+03
1.095226517634057233e-04	2.187646192780513502e+03
1.096488296137093860e-04	2.190077928418784722e+03
1.097751528298313353e-04	2.192512367116731639e+03
1.099016215792435240e-04	2.194949511879014153e+03
1.100282360296103777e-04	2.197389365713629559e+03
1.101549963487898114e-04	2.199831931631917541e+03
1.102819027048331619e-04	2.202277212648568820e+03
1.104089552659849978e-04	2.204725211781617872e+03
1.105361542006841905e-04	2.207175932052460666e+03
1.106634996775631954e-04	2.209629376485848752e+03
1.107909918654492178e-04	2.212085548109900174e+03
1.109186309333634948e-04	2.214544449956089920e+03
1.110464170505223247e-04	2.217006085059268571e+03
1.111743503863369862e-04	2.219470456457665932e+03
1.113024311104135483e-04	2.221937567192877395e+03
1.114306593925539548e-04	2.224407420309888039e+03
1.115590354027553194e-04	2.226880018857060804e+03
1.116875593112110642e-04	2.229355365886152413e+03
1.118162312883102150e-04	2.231833464452310636e+03
1.119450515046384445e-04	2.234314317614078846e+03
1.120740201309779644e-04	2.236797928433401921e+03
1.122031373383073895e-04	2.239284299975620797e+03
1.123324032978027678e-04	2.241773435309497472e+03
1.124618181808368896e-04	2.244265337507191362e+03
1.125913821589804659e-04	2.246760009644286583e+03
1.127210954040013701e-04	2.249257454799777861e+03
1.128509580878657355e-04	2.251757676056086893e+03
1.129809703827378199e-04	2.254260676499068268e+03
1.131111324609798425e-04	2.256766459217992633e+03
1.132414444951531095e-04	2.259275027305577169e+03
1.133719066580172276e-04	2.261786383857964211e+03
1.135025191225313236e-04	2.264299896916238140e+03
1.136332820618532859e-04	2.266816175038205529e+03
1.137641956493409975e-04	2.269335249457430564e+03
1.138952600585515769e-04	2.271857123281384247e+03
1.140264754632424357e-04	2.274381799621004120e+03
1.141578420373711968e-04	2.276909281590678802e+03
1.142893599550955048e-04	2.279439572308252991e+03
1.144210293907741512e-04	2.281972674895044747e+03
1.145528505189662876e-04	2.284508592475832756e+03
1.146848235144326870e-04	2.287047328178873613e+03
1.148169485521349705e-04	2.289588885135899545e+03
1.149492258072366650e-04	2.292133266482122053e+03
1.150816554551031080e-04	2.294680475356239185e+03
1.152142376713013392e-04	2.297230514900430535e+03
1.153469726316011035e-04	2.299783388260375887e+03
1.154798605119741869e-04	2.302339098585242482e+03
1.156129014885955820e-04	2.304897649027704119e+03
1.157460957378427560e-04	2.307459042743934333e+03
1.158794434362967759e-04	2.310023282893615942e+03
1.160129447607420778e-04	2.312590372639944235e+03
1.161465998881664672e-04	2.315160315149622875e+03
1.162804089957621080e-04	2.317733113592884365e+03
1.164143722609248043e-04	2.320308771143472313e+03
1.165484898612552476e-04	2.322887290978673263e+03
1.166827619745582165e-04	2.325468676279289411e+03
1.168171887788438650e-04	2.328052930229667709e+03
1.169517704523268952e-04	2.330640056017685765e+03
1.170865071734277229e-04	2.333230056834770494e+03
1.172213991207723017e-04	2.335822935875895382e+03
1.173564464731920143e-04	2.338418696339575035e+03
1.174916494097247435e-04	2.341017341427894735e+03
1.176270081096141804e-04	2.343618874346481789e+03
1.177625227523109770e-04	2.346223298304538275e+03
1.178981935174720276e-04	2.348830616514821941e+03
1.180340205849616207e-04	2.351440832193669394e+03
1.181700041348512090e-04	2.354053948560987919e+03
1.183061443474193547e-04	2.356669968840263664e+03
1.184424414031528140e-04	2.359288896258567547e+03
1.185788954827457644e-04	2.361910734046547987e+03
1.187155067671010519e-04	2.364535485438455453e+03
1.188522754373294452e-04	2.367163153672123372e+03
1.189892016747507608e-04	2.369793741988990860e+03
1.191262856608936731e-04	2.372427253634097269e+03
1.192635275774956333e-04	2.375063691856087644e+03
1.194009276065039534e-04	2.377703059907219540e+03
1.195384859300750881e-04	2.380345361043357570e+03
1.196762027305758137e-04	2.382990598523994777e+03
1.198140781905825369e-04	2.385638775612235349e+03
1.199521124928823793e-04	2.388289895574818729e+03
1.200903058204730143e-04	2.390943961682110967e+03
1.202286583565625999e-04	2.393600977208112909e+03
1.203671702845708353e-04	2.396260945430465654e+03
1.205058417881282699e-04	2.398923869630446006e+03
1.206446730510774825e-04	2.401589753092986939e+03
1.207836642574723358e-04	2.404258599106661677e+03
1.209228155915791552e-04	2.406930410963702798e+03
1.210621272378765127e-04	2.409605191960009961e+03
1.212015993810551447e-04	2.412282945395128991e+03
1.213412322060191046e-04	2.414963674572286891e+03
1.214810258978849086e-04	2.417647382798369563e+03
1.216209806419828914e-04	2.420334073383948635e+03
1.217610966238563518e-04	2.423023749643262363e+03
1.219013740292628948e-04	2.425716414894249738e+03
1.220418130441736050e-04	2.428412072458518651e+03
1.221824138547742116e-04	2.431110725661378638e+03
1.223231766474649129e-04	2.433812377831834965e+03
1.224641016088602943e-04	2.436517032302584084e+03
1.226051889257904538e-04	2.439224692410036823e+03
1.227464387853002153e-04	2.441935361494298832e+03
1.228878513746503760e-04	2.444649042899204687e+03
1.230294268813170015e-04	2.447365739972288338e+03
1.231711654929924825e-04	2.450085456064812661e+03
1.233130673975854814e-04	2.452808194531765821e+03
1.234551327832207417e-04	2.455533958731856274e+03
1.235973618382402541e-04	2.458262752027532315e+03
1.237397547512024973e-04	2.460994577784976173e+03
1.238823117108836579e-04	2.463729439374114918e+03
1.240250329062769254e-04	2.466467340168610463e+03
1.241679185265936037e-04	2.469208283545884115e+03
1.243109687612629487e-04	2.471952272887107938e+03
1.244541837999321406e-04	2.474699311577205663e+03
1.245975638324672873e-04	2.477449403004869509e+03
1.247411090489527466e-04	2.480202550562554734e+03
1.248848196396924000e-04	2.482958757646490085e+03
1.250286957952088398e-04	2.485718027656669165e+03
1.251727377062446429e-04	2.488480363996875894e+03
1.253169455637616662e-04	2.491244997212649196e+03
1.254613195589421575e-04	2.494012590707925483e+03
1.256058598831885393e-04	2.496783258799947816e+03
1.257505667281234895e-04	2.499557004904365840e+03
1.258954402855908363e-04	2.502333832440632250e+03
1.260404807476549888e-04	2.505113744831995518e+03
1.261856883066021025e-04	2.507896745505509443e+03
1.263310631549393746e-04	2.510682837892027692e+03
1.264766054853961555e-04	2.513472025426222899e+03
1.266223154909238400e-04	2.516264311546583940e+03
1.267681933646957050e-04	2.519059699695410927e+03
1.269142393001081561e-04	2.521858193318838858e+03
1.270604534907797791e-04	2.524659795866818513e+03
1.272068361305528578e-04	2.527464510793151021e+03
1.273533874134924254e-04	2.530272341555456023e+03
1.275001075338874569e-04	2.533083291615206235e+03
1.276469966862507882e-04	2.535897364437717897e+03
1.277940550653189800e-04	2.538714563492149864e+03
1.279412828660534296e-04	2.541534892251526344e+03
1.280886802836396119e-04	2.544358354192717798e+03
1.282362475134884343e-04	2.547184952796465950e+03
1.283839847512353697e-04	2.550014691547376970e+03
